raw_name,canonical_name,entity_type,source_url,matched,startup_name
mitre-attack,,STARTUP,https://github.com/mitre-attack,False,
freqtrade,,STARTUP,https://github.com/freqtrade,False,
equinor,,STARTUP,https://github.com/equinor,False,
thu-ml,,STARTUP,https://github.com/thu-ml,False,
PaperMC,,STARTUP,https://github.com/PaperMC,False,
ublue-os,,STARTUP,https://github.com/ublue-os,False,
immortalwrt,,STARTUP,https://github.com/immortalwrt,False,
No-Country-simulation,,STARTUP,https://github.com/No-Country-simulation,False,
dailydotdev,,STARTUP,https://github.com/dailydotdev,False,
cdnjs,,STARTUP,https://github.com/cdnjs,False,
pocketbase,,STARTUP,https://github.com/pocketbase,False,
localsend,,STARTUP,https://github.com/localsend,False,
wso2,,STARTUP,https://github.com/wso2,False,
dmlc,,STARTUP,https://github.com/dmlc,False,
dotnetcore,,STARTUP,https://github.com/dotnetcore,False,
btcpayserver,,STARTUP,https://github.com/btcpayserver,False,
AutoGPT,,PRODUCT,https://github.com/Significant-Gravitas/AutoGPT,False,Significant-Gravitas
prompts.chat,,PRODUCT,https://github.com/f/prompts.chat,False,f
LLMs-from-scratch,,PRODUCT,https://github.com/rasbt/LLMs-from-scratch,False,rasbt
Deep-Live-Cam,,PRODUCT,https://github.com/hacksider/Deep-Live-Cam,False,hacksider
claude-mem,,PRODUCT,https://github.com/thedotmack/claude-mem,False,thedotmack
OpenHands,,PRODUCT,https://github.com/OpenHands/OpenHands,False,OpenHands
AI-For-Beginners,,PRODUCT,https://github.com/microsoft/AI-For-Beginners,False,microsoft
Flowise,,PRODUCT,https://github.com/FlowiseAI/Flowise,False,FlowiseAI
minimind,,PRODUCT,https://github.com/jingyaogong/minimind,False,jingyaogong
strix,,PRODUCT,https://github.com/usestrix/strix,False,usestrix
kong,,PRODUCT,https://github.com/Kong/kong,False,Kong
500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,,PRODUCT,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,False,ashishpatel26
Vane,,PRODUCT,https://github.com/ItzCrazyKns/Vane,False,ItzCrazyKns
DragGAN,,PRODUCT,https://github.com/XingangPan/DragGAN,False,XingangPan
spaCy,,PRODUCT,https://github.com/explosion/spaCy,False,explosion
fairseq,,PRODUCT,https://github.com/facebookresearch/fairseq,False,facebookresearch
pytorch-lightning,,PRODUCT,https://github.com/Lightning-AI/pytorch-lightning,False,Lightning-AI
AI-Expert-Roadmap,,PRODUCT,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,False,AMAI-GmbH
Jobs_Applier_AI_Agent_AIHawk,,PRODUCT,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,False,feder-cr
awesome-ai-agents,,PRODUCT,https://github.com/e2b-dev/awesome-ai-agents,False,e2b-dev
sim,,PRODUCT,https://github.com/simstudioai/sim,False,simstudioai
h4cker,,PRODUCT,https://github.com/The-Art-of-Hacking/h4cker,False,The-Art-of-Hacking
machine-learning-for-software-engineers,,PRODUCT,https://github.com/ZuzooVn/machine-learning-for-software-engineers,False,ZuzooVn
semantic-kernel,,PRODUCT,https://github.com/microsoft/semantic-kernel,False,microsoft
Hands-On-Large-Language-Models,,PRODUCT,https://github.com/HandsOnLLM/Hands-On-Large-Language-Models,False,HandsOnLLM
cs249r_book,,PRODUCT,https://github.com/harvard-edge/cs249r_book,False,harvard-edge
repomix,,PRODUCT,https://github.com/yamadashy/repomix,False,yamadashy
InvokeAI,,PRODUCT,https://github.com/invoke-ai/InvokeAI,False,invoke-ai
ai,,PRODUCT,https://github.com/vercel/ai,False,vercel
nautilus_trader,,PRODUCT,https://github.com/nautechsystems/nautilus_trader,False,nautechsystems
vit-pytorch,,PRODUCT,https://github.com/lucidrains/vit-pytorch,False,lucidrains
ncnn,,PRODUCT,https://github.com/Tencent/ncnn,False,Tencent
marimo,,PRODUCT,https://github.com/marimo-team/marimo,False,marimo-team
recommenders,,PRODUCT,https://github.com/recommenders-team/recommenders,False,recommenders-team
datasets,,PRODUCT,https://github.com/huggingface/datasets,False,huggingface
Ciphey,,PRODUCT,https://github.com/bee-san/Ciphey,False,bee-san
onnx,,PRODUCT,https://github.com/onnx/onnx,False,onnx
dyad,,PRODUCT,https://github.com/dyad-sh/dyad,False,dyad-sh
L1B3RT4S,,PRODUCT,https://github.com/elder-plinius/L1B3RT4S,False,elder-plinius
machine-learning-for-trading,,PRODUCT,https://github.com/stefan-jansen/machine-learning-for-trading,False,stefan-jansen
owl,,PRODUCT,https://github.com/camel-ai/owl,False,camel-ai
DeepResearch,,PRODUCT,https://github.com/Alibaba-NLP/DeepResearch,False,Alibaba-NLP
gun,,PRODUCT,https://github.com/amark/gun,False,amark
ai-guide,,PRODUCT,https://github.com/liyupi/ai-guide,False,liyupi
AirSim,,PRODUCT,https://github.com/microsoft/AirSim,False,microsoft
SuperAGI,,PRODUCT,https://github.com/TransformerOptimus/SuperAGI,False,TransformerOptimus
camel,,PRODUCT,https://github.com/camel-ai/camel,False,camel-ai
Book-Mathematical-Foundation-of-Reinforcement-Learning,,PRODUCT,https://github.com/MathFoundationRL/Book-Mathematical-Foundation-of-Reinforcement-Learning,False,MathFoundationRL
leon,,PRODUCT,https://github.com/leon-ai/leon,False,leon-ai
ml-visuals,,PRODUCT,https://github.com/dair-ai/ml-visuals,False,dair-ai
awesome-artificial-intelligence,,PRODUCT,https://github.com/owainlewis/awesome-artificial-intelligence,False,owainlewis
cheatsheets-ai,,PRODUCT,https://github.com/kailashahirwar/cheatsheets-ai,False,kailashahirwar
reinforcement-learning-an-introduction,,PRODUCT,https://github.com/ShangtongZhang/reinforcement-learning-an-introduction,False,ShangtongZhang
carla,,PRODUCT,https://github.com/carla-simulator/carla,False,carla-simulator
deeplearning4j,,PRODUCT,https://github.com/deeplearning4j/deeplearning4j,False,deeplearning4j
litgpt,,PRODUCT,https://github.com/Lightning-AI/litgpt,False,Lightning-AI
Ai-Learn,,PRODUCT,https://github.com/tangyudi/Ai-Learn,False,tangyudi
awesome-generative-ai,,PRODUCT,https://github.com/steven2358/awesome-generative-ai,False,steven2358
Awesome-Diffusion-Models,,PRODUCT,https://github.com/diff-usion/Awesome-Diffusion-Models,False,diff-usion
MidJourney-Styles-and-Keywords-Reference,,PRODUCT,https://github.com/willwulfken/MidJourney-Styles-and-Keywords-Reference,False,willwulfken
tensorzero,,PRODUCT,https://github.com/tensorzero/tensorzero,False,tensorzero
kornia,,PRODUCT,https://github.com/kornia/kornia,False,kornia
DALLE2-pytorch,,PRODUCT,https://github.com/lucidrains/DALLE2-pytorch,False,lucidrains
hexstrike-ai,,PRODUCT,https://github.com/0x4m4/hexstrike-ai,False,0x4m4
PocketFlow,,PRODUCT,https://github.com/The-Pocket/PocketFlow,False,The-Pocket
fiftyone,,PRODUCT,https://github.com/voxel51/fiftyone,False,voxel51
TabNine,,PRODUCT,https://github.com/codota/TabNine,False,codota
WasmEdge,,PRODUCT,https://github.com/WasmEdge/WasmEdge,False,WasmEdge
denoising-diffusion-pytorch,,PRODUCT,https://github.com/lucidrains/denoising-diffusion-pytorch,False,lucidrains
spring-ai-alibaba,,PRODUCT,https://github.com/alibaba/spring-ai-alibaba,False,alibaba
mit-deep-learning,,PRODUCT,https://github.com/lexfridman/mit-deep-learning,False,lexfridman
X-AnyLabeling,,PRODUCT,https://github.com/CVHub520/X-AnyLabeling,False,CVHub520
sonnet,,PRODUCT,https://github.com/google-deepmind/sonnet,False,google-deepmind
computervision-recipes,,PRODUCT,https://github.com/microsoft/computervision-recipes,False,microsoft
cai,,PRODUCT,https://github.com/aliasrobotics/cai,False,aliasrobotics
warriorjs,,PRODUCT,https://github.com/olistic/warriorjs,False,olistic
inference,,PRODUCT,https://github.com/xorbitsai/inference,False,xorbitsai
spring-ai,,PRODUCT,https://github.com/spring-projects/spring-ai,False,spring-projects
ccf-deadlines,,PRODUCT,https://github.com/ccfddl/ccf-deadlines,False,ccfddl
holaOS,,PRODUCT,https://github.com/holaboss-ai/holaOS,False,holaboss-ai
ai-collection,,PRODUCT,https://github.com/ai-collection/ai-collection,False,ai-collection
ImageAI,,PRODUCT,https://github.com/OlafenwaMoses/ImageAI,False,OlafenwaMoses
mage-ai,,PRODUCT,https://github.com/mage-ai/mage-ai,False,mage-ai
minimind-v,,PRODUCT,https://github.com/jingyaogong/minimind-v,False,jingyaogong
semantica,,PRODUCT,https://github.com/semantica-agi/semantica,False,semantica-agi
imagen-pytorch,,PRODUCT,https://github.com/lucidrains/imagen-pytorch,False,lucidrains
caffe2,,PRODUCT,https://github.com/facebookarchive/caffe2,False,facebookarchive
optimate,,PRODUCT,https://github.com/nebuly-ai/optimate,False,nebuly-ai
rig,,PRODUCT,https://github.com/0xPlaygrounds/rig,False,0xPlaygrounds
R2R,,PRODUCT,https://github.com/SciPhi-AI/R2R,False,SciPhi-AI
autoscraper,,PRODUCT,https://github.com/alirezamika/autoscraper,False,alirezamika
PaLM-rlhf-pytorch,,PRODUCT,https://github.com/lucidrains/PaLM-rlhf-pytorch,False,lucidrains
stanza,,PRODUCT,https://github.com/stanfordnlp/stanza,False,stanfordnlp
ShortGPT,,PRODUCT,https://github.com/RayVentura/ShortGPT,False,RayVentura
opencommit,,PRODUCT,https://github.com/di-sukharev/opencommit,False,di-sukharev
API-mega-list,,PRODUCT,https://github.com/cporter202/API-mega-list,False,cporter202
TensorLayer,,PRODUCT,https://github.com/tensorlayer/TensorLayer,False,tensorlayer
lab,,PRODUCT,https://github.com/google-deepmind/lab,False,google-deepmind
maths-cs-ai-compendium,,PRODUCT,https://github.com/HenryNdubuaku/maths-cs-ai-compendium,False,HenryNdubuaku
flower,,PRODUCT,https://github.com/flwrlabs/flower,False,flwrlabs
swarms,,PRODUCT,https://github.com/kyegomez/swarms,False,kyegomez
machine-learning-course,,PRODUCT,https://github.com/instillai/machine-learning-course,False,instillai
SerpentAI,,PRODUCT,https://github.com/SerpentAI/SerpentAI,False,SerpentAI
DeepPavlov,,PRODUCT,https://github.com/deeppavlov/DeepPavlov,False,deeppavlov
interpret,,PRODUCT,https://github.com/interpretml/interpret,False,interpretml
llm-scraper,,PRODUCT,https://github.com/mishushakov/llm-scraper,False,mishushakov
postgresml,,PRODUCT,https://github.com/postgresml/postgresml,False,postgresml
scikit-opt,,PRODUCT,https://github.com/guofei9987/scikit-opt,False,guofei9987
mycroft-core,,PRODUCT,https://github.com/MycroftAI/mycroft-core,False,MycroftAI
EasyPR,,PRODUCT,https://github.com/liuruoze/EasyPR,False,liuruoze
chinese-llm-benchmark,,PRODUCT,https://github.com/jeinlee1991/chinese-llm-benchmark,False,jeinlee1991
awesome-chatgpt,,PRODUCT,https://github.com/sindresorhus/awesome-chatgpt,False,sindresorhus
nupic-legacy,,PRODUCT,https://github.com/numenta/nupic-legacy,False,numenta
TensorFlow-2.x-Tutorials,,PRODUCT,https://github.com/dragen1860/TensorFlow-2.x-Tutorials,False,dragen1860
projectlearn-project-based-learning,,PRODUCT,https://github.com/Xtremilicious/projectlearn-project-based-learning,False,Xtremilicious
atomic-agents,,PRODUCT,https://github.com/Eigenwise/atomic-agents,False,Eigenwise
adversarial-robustness-toolbox,,PRODUCT,https://github.com/Trusted-AI/adversarial-robustness-toolbox,False,Trusted-AI
Awesome-AITools,,PRODUCT,https://github.com/ikaijua/Awesome-AITools,False,ikaijua
2027-AI-College-Jobs,,PRODUCT,https://github.com/speedyapply/2027-AI-College-Jobs,False,speedyapply
AI-Job-Notes,,PRODUCT,https://github.com/amusi/AI-Job-Notes,False,amusi
Swift-AI,,PRODUCT,https://github.com/Swift-AI/Swift-AI,False,Swift-AI
ai-deadlines,,PRODUCT,https://github.com/paperswithcode/ai-deadlines,False,paperswithcode
x-transformers,,PRODUCT,https://github.com/lucidrains/x-transformers,False,lucidrains
gorgonia,,PRODUCT,https://github.com/gorgonia/gorgonia,False,gorgonia
kserve,,PRODUCT,https://github.com/kserve/kserve,False,kserve
FAANG-Coding-Interview-Questions,,PRODUCT,https://github.com/ombharatiya/FAANG-Coding-Interview-Questions,False,ombharatiya
chronos-forecasting,,PRODUCT,https://github.com/amazon-science/chronos-forecasting,False,amazon-science
Daft,,PRODUCT,https://github.com/Eventual-Inc/Daft,False,Eventual-Inc
Baichuan-7B,,PRODUCT,https://github.com/baichuan-inc/Baichuan-7B,False,baichuan-inc
DALLE-pytorch,,PRODUCT,https://github.com/lucidrains/DALLE-pytorch,False,lucidrains
potpie,,PRODUCT,https://github.com/potpie-ai/potpie,False,potpie-ai
sphere-sdk,,PRODUCT,https://github.com/unicity-sphere/sphere-sdk,False,unicity-sphere
graph_nets,,PRODUCT,https://github.com/google-deepmind/graph_nets,False,google-deepmind
SparkyFitness,,PRODUCT,https://github.com/CodeWithCJ/SparkyFitness,False,CodeWithCJ
start-machine-learning,,PRODUCT,https://github.com/louisfb01/start-machine-learning,False,louisfb01
gluonts,,PRODUCT,https://github.com/awslabs/gluonts,False,awslabs
kaolin,,PRODUCT,https://github.com/NVIDIAGameWorks/kaolin,False,NVIDIAGameWorks
datascience,,PRODUCT,https://github.com/sreeharierk/datascience,False,sreeharierk
reasoning-from-scratch,,PRODUCT,https://github.com/rasbt/reasoning-from-scratch,False,rasbt
pytorch-forecasting,,PRODUCT,https://github.com/sktime/pytorch-forecasting,False,sktime
Chronos,,PRODUCT,https://github.com/Kodezi/Chronos,False,Kodezi
interviews.ai,,PRODUCT,https://github.com/BoltzmannEntropy/interviews.ai,False,BoltzmannEntropy
ARC-AGI,,PRODUCT,https://github.com/fchollet/ARC-AGI,False,fchollet
Reinforcement-Learning,,PRODUCT,https://github.com/andri27-ts/Reinforcement-Learning,False,andri27-ts
nlpaug,,PRODUCT,https://github.com/makcedward/nlpaug,False,makcedward
dm_control,,PRODUCT,https://github.com/google-deepmind/dm_control,False,google-deepmind
Production-Level-Deep-Learning,,PRODUCT,https://github.com/alirezadir/Production-Level-Deep-Learning,False,alirezadir
datascience,,PRODUCT,https://github.com/r0f1/datascience,False,r0f1
fastrtc,,PRODUCT,https://github.com/gradio-app/fastrtc,False,gradio-app
serenata-de-amor,,PRODUCT,https://github.com/okfn-brasil/serenata-de-amor,False,okfn-brasil
tree-of-thoughts,,PRODUCT,https://github.com/kyegomez/tree-of-thoughts,False,kyegomez
awesome-opensource-ai,,PRODUCT,https://github.com/alvinreal/awesome-opensource-ai,False,alvinreal
LLMBook-zh.github.io,,PRODUCT,https://github.com/LLMBook-zh/LLMBook-zh.github.io,False,LLMBook-zh
Tengine,,PRODUCT,https://github.com/OAID/Tengine,False,OAID
OpenMemory,,PRODUCT,https://github.com/CaviraOSS/OpenMemory,False,CaviraOSS
oracle-ai-developer-hub,,PRODUCT,https://github.com/oracle-devrel/oracle-ai-developer-hub,False,oracle-devrel
deep-daze,,PRODUCT,https://github.com/lucidrains/deep-daze,False,lucidrains
neural_prophet,,PRODUCT,https://github.com/ourownstory/neural_prophet,False,ourownstory
GenAI-Showcase,,PRODUCT,https://github.com/mongodb-developer/GenAI-Showcase,False,mongodb-developer
AlgoWiki,,PRODUCT,https://github.com/vicky002/AlgoWiki,False,vicky002
Data-science,,PRODUCT,https://github.com/CodeCutTech/Data-science,False,CodeCutTech
AI-ML-Roadmap-from-scratch,,PRODUCT,https://github.com/aadi1011/AI-ML-Roadmap-from-scratch,False,aadi1011
segment-geospatial,,PRODUCT,https://github.com/opengeos/segment-geospatial,False,opengeos
Baichuan2,,PRODUCT,https://github.com/baichuan-inc/Baichuan2,False,baichuan-inc
learning-to-learn,,PRODUCT,https://github.com/google-deepmind/learning-to-learn,False,google-deepmind
Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,,PRODUCT,https://github.com/TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,False,TarrySingh
vector-quantize-pytorch,,PRODUCT,https://github.com/lucidrains/vector-quantize-pytorch,False,lucidrains
nixtla,,PRODUCT,https://github.com/Nixtla/nixtla,False,Nixtla
gophernotes,,PRODUCT,https://github.com/gopherdata/gophernotes,False,gopherdata
LitServe,,PRODUCT,https://github.com/Lightning-AI/LitServe,False,Lightning-AI
awesome-robotic-tooling,,PRODUCT,https://github.com/Ly0n/awesome-robotic-tooling,False,Ly0n
MachineLearning,,PRODUCT,https://github.com/allmachinelearning/MachineLearning,False,allmachinelearning
semantic-router,,PRODUCT,https://github.com/aurelio-labs/semantic-router,False,aurelio-labs
stylegan2-pytorch,,PRODUCT,https://github.com/lucidrains/stylegan2-pytorch,False,lucidrains
Machine-Learning-Notes,,PRODUCT,https://github.com/Sophia-11/Machine-Learning-Notes,False,Sophia-11
whatsapp-chatgpt,,PRODUCT,https://github.com/askrella/whatsapp-chatgpt,False,askrella
polyaxon,,PRODUCT,https://github.com/polyaxon/polyaxon,False,polyaxon
olivia,,PRODUCT,https://github.com/olivia-ai/olivia,False,olivia-ai
morphik-core,,PRODUCT,https://github.com/morphik-org/morphik-core,False,morphik-org
AI_Tutorial,,PRODUCT,https://github.com/cbamls/AI_Tutorial,False,cbamls
dreamerv3,,PRODUCT,https://github.com/danijar/dreamerv3,False,danijar
Amazing-Python-Scripts,,PRODUCT,https://github.com/avinashkranjan/Amazing-Python-Scripts,False,avinashkranjan
awesome-quantum-machine-learning,,PRODUCT,https://github.com/krishnakumarsekar/awesome-quantum-machine-learning,False,krishnakumarsekar
twinny,,PRODUCT,https://github.com/twinnydotdev/twinny,False,twinnydotdev
emba,,PRODUCT,https://github.com/e-m-b-a/emba,False,e-m-b-a
face.evoLVe,,PRODUCT,https://github.com/ZhaoJ9014/face.evoLVe,False,ZhaoJ9014
incubator-kie-optaplanner,,PRODUCT,https://github.com/apache/incubator-kie-optaplanner,False,apache
pybroker,,PRODUCT,https://github.com/edtechre/pybroker,False,edtechre
min-dalle,,PRODUCT,https://github.com/kuprel/min-dalle,False,kuprel
Data-Science-Interview-Resources,,PRODUCT,https://github.com/rbhatia46/Data-Science-Interview-Resources,False,rbhatia46
vault-ai,,PRODUCT,https://github.com/pashpashpash/vault-ai,False,pashpashpash
Machine-Learning-with-Python,,PRODUCT,https://github.com/tirthajyoti/Machine-Learning-with-Python,False,tirthajyoti
awesome-ai-residency,,PRODUCT,https://github.com/dangkhoasdc/awesome-ai-residency,False,dangkhoasdc
sail,,PRODUCT,https://github.com/lakehq/sail,False,lakehq
musiclm-pytorch,,PRODUCT,https://github.com/lucidrains/musiclm-pytorch,False,lucidrains
reflexion,,PRODUCT,https://github.com/noahshinn/reflexion,False,noahshinn
Data-science-best-resources,,PRODUCT,https://github.com/tirthajyoti/Data-science-best-resources,False,tirthajyoti
langgraphjs,,PRODUCT,https://github.com/langchain-ai/langgraphjs,False,langchain-ai
Dreambooth-Stable-Diffusion,,PRODUCT,https://github.com/JoePenna/Dreambooth-Stable-Diffusion,False,JoePenna
best_AI_papers_2022,,PRODUCT,https://github.com/louisfb01/best_AI_papers_2022,False,louisfb01
tensorflow,,PRODUCT,https://github.com/tensorflow/tensorflow,False,tensorflow
transformers,,PRODUCT,https://github.com/huggingface/transformers,False,huggingface
pytorch,,PRODUCT,https://github.com/pytorch/pytorch,False,pytorch
ML-For-Beginners,,PRODUCT,https://github.com/microsoft/ML-For-Beginners,False,microsoft
cs-video-courses,,PRODUCT,https://github.com/Developer-Y/cs-video-courses,False,Developer-Y
llm-course,,PRODUCT,https://github.com/mlabonne/llm-course,False,mlabonne
netdata,,PRODUCT,https://github.com/netdata/netdata,False,netdata
d2l-zh,,PRODUCT,https://github.com/d2l-ai/d2l-zh,False,d2l-ai
tesseract,,PRODUCT,https://github.com/tesseract-ocr/tesseract,False,tesseract-ocr
awesome-scalability,,PRODUCT,https://github.com/binhnguyennus/awesome-scalability,False,binhnguyennus
OpenBB,,PRODUCT,https://github.com/OpenBB-finance/OpenBB,False,OpenBB-finance
annotated_deep_learning_paper_implementations,,PRODUCT,https://github.com/labmlai/annotated_deep_learning_paper_implementations,False,labmlai
scikit-learn,,PRODUCT,https://github.com/scikit-learn/scikit-learn,False,scikit-learn
keras,,PRODUCT,https://github.com/keras-team/keras,False,keras-team
ultralytics,,PRODUCT,https://github.com/ultralytics/ultralytics,False,ultralytics
llm-app,,PRODUCT,https://github.com/pathwaycom/llm-app,False,pathwaycom
faceswap,,PRODUCT,https://github.com/deepfakes/faceswap,False,deepfakes
face_recognition,,PRODUCT,https://github.com/ageitgey/face_recognition,False,ageitgey
100-Days-Of-ML-Code,,PRODUCT,https://github.com/Avik-Jain/100-Days-Of-ML-Code,False,Avik-Jain
supervision,,PRODUCT,https://github.com/roboflow/supervision,False,roboflow
Made-With-ML,,PRODUCT,https://github.com/GokuMohandas/Made-With-ML,False,GokuMohandas
julia,,PRODUCT,https://github.com/JuliaLang/julia,False,JuliaLang
qlib,,PRODUCT,https://github.com/microsoft/qlib,False,microsoft
ai-engineering-from-scratch,,PRODUCT,https://github.com/rohitg00/ai-engineering-from-scratch,False,rohitg00
airflow,,PRODUCT,https://github.com/apache/airflow,False,apache
streamlit,,PRODUCT,https://github.com/streamlit/streamlit,False,streamlit
paperless-ngx,,PRODUCT,https://github.com/paperless-ngx/paperless-ngx,False,paperless-ngx
TensorFlow-Examples,,PRODUCT,https://github.com/aymericdamien/TensorFlow-Examples,False,aymericdamien
ray,,PRODUCT,https://github.com/ray-project/ray,False,ray-project
gradio,,PRODUCT,https://github.com/gradio-app/gradio,False,gradio-app
DeepSpeed,,PRODUCT,https://github.com/deepspeedai/DeepSpeed,False,deepspeedai
photoprism,,PRODUCT,https://github.com/photoprism/photoprism,False,photoprism
google-research,,PRODUCT,https://github.com/google-research/google-research,False,google-research
Coursera-ML-AndrewNg-Notes,,PRODUCT,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,False,fengdu78
Open-Assistant,,PRODUCT,https://github.com/LAION-AI/Open-Assistant,False,LAION-AI
ai-engineering-hub,,PRODUCT,https://github.com/patchy631/ai-engineering-hub,False,patchy631
mediapipe,,PRODUCT,https://github.com/google-ai-edge/mediapipe,False,google-ai-edge
C-Plus-Plus,,PRODUCT,https://github.com/TheAlgorithms/C-Plus-Plus,False,TheAlgorithms
caffe,,PRODUCT,https://github.com/BVLC/caffe,False,BVLC
openpose,,PRODUCT,https://github.com/CMU-Perceptual-Computing-Lab/openpose,False,CMU-Perceptual-Computing-Lab
CLIP,,PRODUCT,https://github.com/openai/CLIP,False,openai
qdrant,,PRODUCT,https://github.com/qdrant/qdrant,False,qdrant
netron,,PRODUCT,https://github.com/lutzroeder/netron,False,lutzroeder
ML-From-Scratch,,PRODUCT,https://github.com/eriklindernoren/ML-From-Scratch,False,eriklindernoren
DeepFaceLive,,PRODUCT,https://github.com/iperov/DeepFaceLive,False,iperov
FinceptTerminal,,PRODUCT,https://github.com/Fincept-Corporation/FinceptTerminal,False,Fincept-Corporation
applied-ml,,PRODUCT,https://github.com/eugeneyan/applied-ml,False,eugeneyan
EasyOCR,,PRODUCT,https://github.com/JaidedAI/EasyOCR,False,JaidedAI
awesome-datascience,,PRODUCT,https://github.com/academic/awesome-datascience,False,academic
d2l-en,,PRODUCT,https://github.com/d2l-ai/d2l-en,False,d2l-ai
data-science-ipython-notebooks,,PRODUCT,https://github.com/donnemartin/data-science-ipython-notebooks,False,donnemartin
RAG_Techniques,,PRODUCT,https://github.com/NirDiamant/RAG_Techniques,False,NirDiamant
awesome-deep-learning,,PRODUCT,https://github.com/ChristosChristofidis/awesome-deep-learning,False,ChristosChristofidis
xgboost,,PRODUCT,https://github.com/dmlc/xgboost,False,dmlc
Resume-Matcher,,PRODUCT,https://github.com/srbhr/Resume-Matcher,False,srbhr
fastai,,PRODUCT,https://github.com/fastai/fastai,False,fastai
mlflow,,PRODUCT,https://github.com/mlflow/mlflow,False,mlflow
modular,,PRODUCT,https://github.com/modular/modular,False,modular
DeepSpeech,,PRODUCT,https://github.com/mozilla/DeepSpeech,False,mozilla
awesome-deep-learning-papers,,PRODUCT,https://github.com/terryum/awesome-deep-learning-papers,False,terryum
pumpkin-book,,PRODUCT,https://github.com/datawhalechina/pumpkin-book,False,datawhalechina
shap,,PRODUCT,https://github.com/shap/shap,False,shap
handson-ml,,PRODUCT,https://github.com/ageron/handson-ml,False,ageron
WaveFunctionCollapse,,PRODUCT,https://github.com/mxgmn/WaveFunctionCollapse,False,mxgmn
fastbook,,PRODUCT,https://github.com/fastai/fastbook,False,fastai
homemade-machine-learning,,PRODUCT,https://github.com/trekhleb/homemade-machine-learning,False,trekhleb
Paddle,,PRODUCT,https://github.com/PaddlePaddle/Paddle,False,PaddlePaddle
GenAI_Agents,,PRODUCT,https://github.com/NirDiamant/GenAI_Agents,False,NirDiamant
best-of-ml-python,,PRODUCT,https://github.com/lukasmasuch/best-of-ml-python,False,lukasmasuch
CV,,PRODUCT,https://github.com/AccumulateMore/CV,False,AccumulateMore
deepface,,PRODUCT,https://github.com/serengil/deepface,False,serengil
learnopencv,,PRODUCT,https://github.com/spmallick/learnopencv,False,spmallick
NLP-progress,,PRODUCT,https://github.com/sebastianruder/NLP-progress,False,sebastianruder
CVPR2026-Papers-with-Code,,PRODUCT,https://github.com/amusi/CVPR2026-Papers-with-Code,False,amusi
C,,PRODUCT,https://github.com/TheAlgorithms/C,False,TheAlgorithms
100-Days-Of-ML-Code,,PRODUCT,https://github.com/MLEveryday/100-Days-Of-ML-Code,False,MLEveryday
serve,,PRODUCT,https://github.com/jina-ai/serve,False,jina-ai
pytorch-handbook,,PRODUCT,https://github.com/zergtant/pytorch-handbook,False,zergtant
onnxruntime,,PRODUCT,https://github.com/microsoft/onnxruntime,False,microsoft
HivisionIDPhotos,,PRODUCT,https://github.com/Zeyi-Lin/HivisionIDPhotos,False,Zeyi-Lin
rasa,,PRODUCT,https://github.com/RasaHQ/rasa,False,RasaHQ
FinGPT,,PRODUCT,https://github.com/AI4Finance-Foundation/FinGPT,False,AI4Finance-Foundation
screenpipe,,PRODUCT,https://github.com/screenpipe/screenpipe,False,screenpipe
video2x,,PRODUCT,https://github.com/k4yt3x/video2x,False,k4yt3x
awesome-production-machine-learning,,PRODUCT,https://github.com/EthicalML/awesome-production-machine-learning,False,EthicalML
stanford-cs-229-machine-learning,,PRODUCT,https://github.com/afshinea/stanford-cs-229-machine-learning,False,afshinea
ml-agents,,PRODUCT,https://github.com/Unity-Technologies/ml-agents,False,Unity-Technologies
DeepFaceLab,,PRODUCT,https://github.com/iperov/DeepFaceLab,False,iperov
tfjs,,PRODUCT,https://github.com/tensorflow/tfjs,False,tensorflow
nndl,,PRODUCT,https://github.com/nndl/nndl,False,nndl
awesome-nlp,,PRODUCT,https://github.com/keon/awesome-nlp,False,keon
pytorch-deep-learning,,PRODUCT,https://github.com/mrdbourke/pytorch-deep-learning,False,mrdbourke
LightGBM,,PRODUCT,https://github.com/lightgbm-org/LightGBM,False,lightgbm-org
ml-engineering,,PRODUCT,https://github.com/stas00/ml-engineering,False,stas00
llama-cookbook,,PRODUCT,https://github.com/meta-llama/llama-cookbook,False,meta-llama
Qbot,,PRODUCT,https://github.com/UFund-Me/Qbot,False,UFund-Me
DocsGPT,,PRODUCT,https://github.com/arc53/DocsGPT,False,arc53
abu,,PRODUCT,https://github.com/bbfamily/abu,False,bbfamily
Machine-Learning-Tutorials,,PRODUCT,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,False,ujjwalkarn
vision,,PRODUCT,https://github.com/pytorch/vision,False,pytorch
ML-NLP,,PRODUCT,https://github.com/NLP-LOVE/ML-NLP,False,NLP-LOVE
DeepLearning,,PRODUCT,https://github.com/Mikoto10032/DeepLearning,False,Mikoto10032
CNTK,,PRODUCT,https://github.com/microsoft/CNTK,False,microsoft
